Tweet,sentiment_score
"RT @dilko0483: intresting charts of banknifty and bank nifty wtg 

@shivaji_1983 @ameethvorra @blisstrades 

#HDFCBANK #banknifty #ICICIBan?",0.0
#AxisBank target 743-45 from current levels 730,0.0
Target achieved in #AXISBANK https://t.co/1lSV6CqylC,0.0
"#AxisBank is the worst #Banking, debited Rs.8400 from my account...still waiting for reversal bit from 5 June here? https://t.co/WyZ4VQUn2s",-1.0
"Still not recd any revert from #AxisBank, passed 17 days awaiting reversal.... here is my complaint No. - 67763865? https://t.co/tfyFweHkL3",-0.3
"Follow us for more updates ?? @360_financial_associates 
.
.
.
.
#stockmarket #stocks #stocktobuy #sharemarket? https://t.co/nqGws3Kdzj",0.5
@Equiideas09 @CNBC_Awaaz @CNBCTV18News @ZeeBusiness @BTVI @BloombergQuint @smcglobal @PrudentBroking @msflIndia Sir? https://t.co/jpPfWDVunh,0.0
@Equiideas09 @CNBC_Awaaz @CNBCTV18News @ZeeBusiness @BTVI @BloombergQuint @smcglobal @PrudentBroking @msflIndia Sir? https://t.co/jpPfWDVunh,0.0
@Equiideas09 @CNBC_Awaaz @CNBCTV18News @ZeeBusiness @BTVI @BloombergQuint @smcglobal @PrudentBroking @msflIndia Sir? https://t.co/jpPfWDVunh,0.0
@Equiideas09 @CNBC_Awaaz @CNBCTV18News @ZeeBusiness @BTVI @BloombergQuint @smcglobal @PrudentBroking @msflIndia Sir? https://t.co/jpPfWDVunh,0.0
@Equiideas09 @CNBC_Awaaz @CNBCTV18News @ZeeBusiness @BTVI @BloombergQuint @smcglobal @PrudentBroking @msflIndia Sir? https://t.co/jpPfWDVunh,0.0
@Equiideas09 @CNBC_Awaaz @CNBCTV18News @ZeeBusiness @BTVI @BloombergQuint @smcglobal @PrudentBroking @msflIndia Sir? https://t.co/jpPfWDVunh,0.0
@Equiideas09 @CNBC_Awaaz @CNBCTV18News @ZeeBusiness @BTVI @BloombergQuint @smcglobal @PrudentBroking @msflIndia Sir? https://t.co/jpPfWDVunh,0.0
@Equiideas09 @CNBC_Awaaz @CNBCTV18News @ZeeBusiness @BTVI @BloombergQuint @smcglobal @PrudentBroking @msflIndia Sir? https://t.co/jpPfWDVunh,0.0
@Equiideas09 @CNBC_Awaaz @CNBCTV18News @ZeeBusiness @BTVI @BloombergQuint @smcglobal @PrudentBroking @msflIndia Sir? https://t.co/jpPfWDVunh,0.0
"#AXISBANK
SELL below 742
Stop Loss: 742.50
Target: ""OPEN""
Segment: Futures #frontpage_app",0.0
"#AXISBANK
BUY above 743
Stop Loss: 742.50
Target: ""OPEN""
Segment: Futures #frontpage_app",0.0
"@Candletricks #axisbank looking bullish. 
 https://t.co/myaStXopma https://t.co/TUkdI0FNsL",0.0
"Here are the companies that have grown profits at the highest rate from the NIFTY 50 index.

NOTE: This is purely f? https://t.co/KgSd2ojQPE",0.21428571428571427
"#marketupdate

- The shares of Axis Bank have logged strong gains in the last year, outperforming the benchmark ind? https://t.co/5pl0YE0Tti",0.21666666666666665
"#marketupdate

- Governance experts have questioned the proposed transaction between PNB Housing Finance and US pri? https://t.co/JdhAEd3cWF",0.0
"RT @investonline_in: #marketupdate

- The shares of Axis Bank have logged strong gains in the last year, outperforming the benchmark index?",0.21666666666666665
"https://t.co/unPSULcHnt
#Nifty 
#banknifty
#RelianceIndustries 
#nifty50 
#Nifty 
#sbin 
#AxisBank 
MARKET AND STOC? https://t.co/NfHTCmXwtv",0.0
"Axis Bank Stocks Jumped 72% in Last Year
Read more: https://t.co/hRYXr4dOz3

#latestnews #AxisBank #stocks https://t.co/lMS9txM3w7",0.25
"RT @GEPLCapital: Want to Invest in #MidCap mutual funds? Take a look at 3 best performing Mid- Cap #mutualfunds. 

#NipponIndia #KotalMutua?",0.5
#axisbank,0.0
@AxisBank @AxisBankSupport there is something new from your side every month #loan #axisbank #customersupport,0.13636363636363635
@AxisBank @AxisBankSupport there is something new from your side every month #loan #axisbank #customersupport,0.13636363636363635
"@AxisBankSupport You guys did nothing, just wanted wasted my time in DM, if you want to follow everything based on? https://t.co/Y5b9yTsSl6",-0.2
worst credit card services guys just try to mislead consumers by cheap selling skills  #axisbank #worstcreditcard #axiscreditcard,-0.3
"RT @GEPLCapital: Want to Invest in #MidCap mutual funds? Take a look at 3 best performing Mid- Cap #mutualfunds. 

#NipponIndia #KotalMutua?",0.5
#AxisBank is in a 2.86% range (closing basis) for the past 21 sessions (29 days). ATM straddle from 62 to 14.05.? https://t.co/3cxl8m5Yk1,-0.25
"RT @MarketsWithKR: #AxisBank is in a 2.86% range (closing basis) for the past 21 sessions (29 days). ATM straddle from 62 to 14.05. 

With?",-0.25
"#Axisbank 

Follow through  to be on watch list https://t.co/J7JWNTP8PQ",0.0
"RT @srvithal388: #Axisbank 

Follow through  to be on watch list https://t.co/J7JWNTP8PQ",0.0
NOWADAYS CITIZEN R WITNESSING THESE CORPORATE BANKS LIKE @AxisBank HAVE BEEN LOOTING CUSTOMER CHARGING VIOLATING? https://t.co/YJF9VUZuB1,0.0
DID #AXISBANK NOTIFIED YOU ABIUT THEIR THESE CHARGES AT ACCOUNT OPENING TIME IN WRITING AND CHANGES - 30 DAYS BEFOR? https://t.co/0uKVEw8Kzx,0.0
IF YOU ARE SLEEPING THEN THIS TYPE OF CORPORATES BANKS LIKE #AXISBANK WILL BE LOOTING .PL BE AWARE ABIUT THEIR RIGH? https://t.co/f8gYjKVtQt,0.25
RT @BandanaMrs: DID #AXISBANK NOTIFIED YOU ABIUT THEIR THESE CHARGES AT ACCOUNT OPENING TIME IN WRITING AND CHANGES - 30 DAYS BEFORE  CHANG?,0.0
RT @BandanaMrs: IF YOU ARE SLEEPING THEN THIS TYPE OF CORPORATES BANKS LIKE #AXISBANK WILL BE LOOTING .PL BE AWARE ABIUT THEIR RIGHTS OF TA?,0.25
@AxisBankSupport @AxisBank how can i pay the charges which you deduct from my account in the name of monthly minimu? https://t.co/HeONfPoGef,0.0
@AxisBankSupport @AxisBank how can i pay the charges which you deduct from my account in the name of monthly minimu? https://t.co/HeONfPoGef,0.0
@AxisBank #worst #AxisBank,-1.0
I have the recorded conversation of this as well for future reference showing poor quality services from @AxisBank #AxisBank,-0.2
"@AxisBankSupport #axisbank Namesake support. Any issue we DM, You send us website link or ask us to reach customer? https://t.co/3McNPQKxai",0.0
@AxisBank @AxisBankSupport Past 39 mins i have been put on hold with 6 call transfers foe one qurey..  Y do u keep? https://t.co/RyHxQiA8wa,-0.25
@AxisBank @AxisBankSupport Past 39 mins i have been put on hold with 6 call transfers foe one qurey..  Y do u keep? https://t.co/RyHxQiA8wa,-0.25
"6.#AXISBANK EQ (#Profit Rs.6/share)
7.#SBILIFE EQ (#Loss Rs.5.40/Share)
8.#NIFTY Fut  (Loss Rs.9000/2Lot)
9.? https://t.co/J1ExEtzjJx",0.0
"4.#ADANIENT 1500PE (JUNE) (Pending)
5.#AXISBANK EQ (#Profit Rs.5/Share)",0.0
Added #AXISBANK Jul 650 put at 2.5 rs. SL 0 #MBGA #nifty50 #ShortTheMarket #LetUsFightWithFED,0.0
Exit #Axisbank 3.7,0.0
"How a bank defrauds its customers. For the last 1 month in #Axisbank's internet banking, there has been an issue in? https://t.co/jIMUiN4lvS",0.0
"RT @dharmit_joshi: How a bank defrauds its customers. For the last 1 month in #Axisbank's internet banking, there has been an issue in the?",0.0
#Axisbank #axisbankcreditcard #RBI #PMOIndia #vijayrupani #pandemic #bankcharges,0.0
@AxisBankSupport Don't waste my time by DM. Let's talk here. So people can read. Give your internet banking portal? https://t.co/Dpl5E7GKQ4,-0.2
RT @dharmit_joshi: @AxisBankSupport Don't waste my time by DM. Let's talk here. So people can read. Give your internet banking portal for t?,-0.2
"@AxisBankSupport Here is the screenshot for the same.
#Axisbankfraudwithpeople #Axisbank #bankfraud #RBI https://t.co/da3YkGY19Q",0.0
"RT @dharmit_joshi: @AxisBankSupport Here is the screenshot for the same.
#Axisbankfraudwithpeople #Axisbank #bankfraud #RBI https://t.co/da?",0.0
"RT @Niraj3392135: ( 16/2/21 + 108 days = 4/6/21 )
On 4/6/21.. 1 imp number is identified in below mentioned stocks : I see some major move?",-0.34375
@deepakshenoy #AxisBank also doesn't allow...that's really stupid!!,-1.0
"Save upto 7% on your monthly rent. Figure out the best ongoing rent payment offer on your credit card.
#creditcardz? https://t.co/8yl0smINob",1.0
"Save upto 7% on your monthly rent. Figure out the best ongoing rent payment offer on your credit card.
#creditcardz? https://t.co/KtGwOx6yL4",1.0
"Save upto 7% on your monthly rent. Figure out the best ongoing rent payment offer on your credit card.
#creditcardz? https://t.co/1FdHl52LhN",1.0
"RT @creditcardz_in: Save upto 7% on your monthly rent. Figure out the best ongoing rent payment offer on your credit card.
#creditcardz #re?",1.0
RT @CapitalTrends: #AXISBANK forms #GapDown pattern. #BEARISH https://t.co/Nk6BoI0soy https://t.co/bojjpmTLja,0.0
RT @CapitalTrends: #AXISBANK forms #ThreeWeekTight pattern. #BULLISH https://t.co/1SDKiL1S2b https://t.co/Vl9fv7plKZ,0.0
RT @CapitalTrends: #AXISBANK within 5% of 50-day moving average. #BuyingOpportunity #TradingOpportunity ? https://t.co/EdTSbIFFNM https://t?,-0.15
RT @CapitalTrends: #AXISBANK within 5% of 50-day moving average. #BuyingOpportunity #TradingOpportunity ? https://t.co/4DU3YiTBTF https://t?,-0.15
RT @CapitalTrends: #AXISBANK forms #GapDown pattern. #BEARISH https://t.co/Nk6BoI0soy https://t.co/bojjpmTLja,0.0
RT @CapitalTrends: #AXISBANK forms #ThreeWeekTight pattern. #BULLISH https://t.co/1SDKiL1S2b https://t.co/Vl9fv7plKZ,0.0
RT @CapitalTrends: #AXISBANK within 5% of 50-day moving average. #BuyingOpportunity #TradingOpportunity ? https://t.co/EdTSbIFFNM https://t?,-0.15
RT @CapitalTrends: #AXISBANK within 5% of 50-day moving average. #BuyingOpportunity #TradingOpportunity ? https://t.co/4DU3YiTBTF https://t?,-0.15
RT @CapitalTrends: #AXISBANK forms #GapDown pattern. #BEARISH https://t.co/Nk6BoI0soy https://t.co/bojjpmTLja,0.0
RT @CapitalTrends: #AXISBANK forms #ThreeWeekTight pattern. #BULLISH https://t.co/1SDKiL1S2b https://t.co/Vl9fv7plKZ,0.0
RT @CapitalTrends: #AXISBANK within 5% of 50-day moving average. #BuyingOpportunity #TradingOpportunity ? https://t.co/EdTSbIFFNM https://t?,-0.15
RT @CapitalTrends: #AXISBANK within 5% of 50-day moving average. #BuyingOpportunity #TradingOpportunity ? https://t.co/4DU3YiTBTF https://t?,-0.15
#AXISBANK forms #GapDown pattern. #BEARISH https://t.co/Nk6BoI0soy https://t.co/bojjpmTLja,0.0
#AXISBANK forms #ThreeWeekTight pattern. #BULLISH https://t.co/1SDKiL1S2b https://t.co/Vl9fv7plKZ,0.0
#AXISBANK within 5% of 50-day moving average. #BuyingOpportunity #TradingOpportunity ? https://t.co/EdTSbIFFNM https://t.co/YOGfVJ5WEX,-0.15
#AXISBANK within 5% of 50-day moving average. #BuyingOpportunity #TradingOpportunity ? https://t.co/4DU3YiTBTF https://t.co/zySjaxZqt8,-0.15
RT @CapitalTrends: #AXISBANK forms #GapDown pattern. #BEARISH https://t.co/Nk6BoI0soy https://t.co/bojjpmTLja,0.0
RT @CapitalTrends: #AXISBANK forms #ThreeWeekTight pattern. #BULLISH https://t.co/1SDKiL1S2b https://t.co/Vl9fv7plKZ,0.0
RT @CapitalTrends: #AXISBANK within 5% of 50-day moving average. #BuyingOpportunity #TradingOpportunity ? https://t.co/EdTSbIFFNM https://t?,-0.15
RT @CapitalTrends: #AXISBANK within 5% of 50-day moving average. #BuyingOpportunity #TradingOpportunity ? https://t.co/4DU3YiTBTF https://t?,-0.15
"RT @ANANDAPATIL76: #?????? ???????? ????? ?? #????? ?????? ?????? ?????? ???? ??????.

?)#?????? ????? ???????? ?????? ????? 
?)#??????????",0.0
#AxisBank abusive staff.. When I got fed up I shouted back henceforth anytime I call cx care it's a tag line for me? https://t.co/z659NvTuVi,0.0
@AxisBankSupport After finishinh the payment you have activated my card without my permission. And charged me..? https://t.co/KsU6FxdDko,0.0
"RT @ANANDAPATIL76: #?????? ???????? ????? ?? #????? ?????? ?????? ?????? ???? ??????.

?)#?????? ????? ???????? ?????? ????? 
?)#??????????",0.0
"RT @ANANDAPATIL76: #?????? ???????? ????? ?? #????? ?????? ?????? ?????? ???? ??????.

?)#?????? ????? ???????? ?????? ????? 
?)#??????????",0.0
"RT @ANANDAPATIL76: #?????? ???????? ????? ?? #????? ?????? ?????? ?????? ???? ??????.

?)#?????? ????? ???????? ?????? ????? 
?)#??????????",0.0
The IV for #AXISBANK is falling... There is potential for a Call Calendar Spread (July-Aug). Right now its a bit ex? https://t.co/AeHOL7MRLl,0.14285714285714285
"@AxisBank @AxisBankSupport very disappointed with your services. Have raised a complaint, it?s been 2 days already? https://t.co/DD0DDYtdko",-0.6375000000000001
"@AxisBank @AxisBankSupport very disappointed with your services. Have raised a complaint, it?s been 2 days already? https://t.co/DD0DDYtdko",-0.6375000000000001
"RT @ANANDAPATIL76: #?????? ???????? ????? ?? #????? ?????? ?????? ?????? ???? ??????.

?)#?????? ????? ???????? ?????? ????? 
?)#??????????",0.0
ETGov Explained: Public procurement and Government e-Marketplace #PublicProcurement #GovernmentEMarketplace #Gdp? https://t.co/ht0kmxlD9l,0.0
Sold all @AxisBank shares from my @smallcaseHQ . #AxisBank Not a very ethical and transparent company @NSEIndia ver? https://t.co/Pu9efrnozp,-0.07692307692307693
Sold all @AxisBank shares from my @smallcaseHQ . #AxisBank Not a very ethical and transparent company @NSEIndia ver? https://t.co/Pu9efrnozp,-0.07692307692307693
Sold all @AxisBank shares from my @smallcaseHQ . #AxisBank Not a very ethical and transparent company @NSEIndia ver? https://t.co/Pu9efrnozp,-0.07692307692307693
"Feels weird to be without a debit card for almost 2 months now.

 @AxisBank any thoughts ?

Also your phone banking? https://t.co/vBLgdvggat",-0.5
#FinTalk: Google Pay ?? ?????? ???? ?? ??? ?????? ???? ??????? ?????? ?? ??? ????? ?? ??????? ????? ?? ?? ???? ????? https://t.co/SNaDJ9GwHN,0.0
"Axis android application not working.

#Axisbank @AxisBank @AxisBankSupport",0.0
"Axis android application not working.

#Axisbank @AxisBank @AxisBankSupport",0.0
"@ipo_mantra Can someone help me to understand how to apply In HNI category. I am using Axis bank ASBA, which option? https://t.co/2SRv0YHkZz",0.0
#axissupport #axisbank #fraudataxisbank Lot of charges with no reason in axis bank is really a pain. Suggest all fo? https://t.co/I5mn8U2AXs,0.2
RT @ramkiveda: #axissupport #axisbank #fraudataxisbank Lot of charges with no reason in axis bank is really a pain. Suggest all folks not t?,0.2
@adamfredie @AxisBankSupport True. I have been continuously humiliated by #AxisBank from last 1 month.,0.175
@adamfredie @AxisBankSupport True. I have been continuously humiliated by #AxisBank from last 1 month.,0.175
"RT @EOFmarketexpert: ???????? ???????????????????? ???????????? ????????????

HDFC Bank - ?. 33,833 Cr
SBI - ?. 22,405 Cr
ICICI Bank - ?. 18,384 Cr
KOTAK Bank - ?. 9?",0.0
"RT @EOFmarketexpert: ???????? ???????????????????? ???????????? ????????????

HDFC Bank - ?. 33,833 Cr
SBI - ?. 22,405 Cr
ICICI Bank - ?. 18,384 Cr
KOTAK Bank - ?. 9?",0.0
"RT @EOFmarketexpert: ???????? ???????????????????? ???????????? ????????????

HDFC Bank - ?. 33,833 Cr
SBI - ?. 22,405 Cr
ICICI Bank - ?. 18,384 Cr
KOTAK Bank - ?. 9?",0.0
"#banknifty review for June 24, 2021

#NiftyBank opened strongly and consolidated between 34600 and 34800. It crosse? https://t.co/lJ18jrY8AV",0.4333333333333333
"RT @EOFmarketexpert: ???????? ???????????????????? ???????????? ????????????

HDFC Bank - ?. 33,833 Cr
SBI - ?. 22,405 Cr
ICICI Bank - ?. 18,384 Cr
KOTAK Bank - ?. 9?",0.0
RT @tenshares: #sensex #bse #ITC #Maruti #bhartiairtel #ongc #hdfc #Infosys #tcs #reliance #KOTAKBANK #icicibank #hdfcbank #titan #axisbank?,0.0
"RT @EOFmarketexpert: ???????? ???????????????????? ???????????? ????????????

HDFC Bank - ?. 33,833 Cr
SBI - ?. 22,405 Cr
ICICI Bank - ?. 18,384 Cr
KOTAK Bank - ?. 9?",0.0
"#Hindalco Falls 2.89%
#EicherMotors Down 2.46%
#DrReddysLabs Slips 2.21%
#CoalIndia Loses 2.19%
#HeroMotocorp Down? https://t.co/DKohwuAZja",-0.20370370370370372
"#MarutiSuzuki Slips 2.02%
#BajajAuto Slips 1.52%
#AxisBank Down 1.51%
#BhartiAirtel Slips 1.44%
#HDFC Falls 1.37%? https://t.co/kBW2Wo8ExY",-0.15555555555555559
"#AxisBank Shrink 1.49%
#AUSmallFinanc Loses 1.36%
#SBI Down 1.34%
#IDFCFirstBank Down 1.28%
#HDFCBank Slips 1.25%? https://t.co/GF24dqprJJ",-0.20370370370370372
"#UltraTechCement Down 0.36%
#ICICIBank Down 0.36%
#AsianPaints Loses 0.35%
#AxisBank Slips 0.22%
#MarutiSuzuki Fall? https://t.co/CN2EegqmQB",-0.20370370370370372
"#RBLBank Slips 1.41%
#BandhanBank Loses 0.71%
#ICICIBank Down 0.41%
#IDFCFirstBank Down 0.35%
#KotakMahindra Loses? https://t.co/S2Da0cLrl8",-0.2277777777777778
"#AUSmallFinance Gains 2.51%
#FederalBank up 1.79%
#SBI up 1.66%
#IDFCFirstBank up 1.48%
#IndusindBank Rises 1.22%? https://t.co/DsbutZ7qdn",0.0
"#RBLBank Slips 0.90%
#FederalBank Falls 0.88%
#KotakMahindra Slips 0.84%
#IndusindBank Loses 0.74%
#IDFCFirsrtBank? https://t.co/LC7p7MKvMJ",-0.3
"#JSWSteel loses 1.44%
#Larsen Down 1.33%
#ShreeCements Slips 1.27%
#TCS Loses 1.21%
#KotakMahindra Down 1.16%? https://t.co/WFBfL541hR",-0.22777777777777777
"#ICICIBank Down 0.97%
#AxisBank Slips 0.95%
#RBLBank Down 0.83%
#IDFCFirst Loses 0.60%
#IndusindBank Down 0.05%? https://t.co/C4PApCfAiA",-0.19166666666666668
"#AxisBank up 0.93%
#UltraTechCement rises 0.85%
#Britannia up 0.81%
#BajajAuto Gains 0.67%",0.0
"#HCLTech Up 1.85%
#AsianPaints up 1.82%
#Larsen Gains 1.64%
#ICICIBank rises 1.48%
#Neste up 1.48%
#HDFCBank up 1.4? https://t.co/awzYi9TXyD",0.0
Experiencing poor customer service from Axis Bank Magnus credit card team. Apparently it is one of their 'Premium'? https://t.co/Gln1kpVNmw,-0.17500000000000002
#AXISBANK chart https://t.co/lvmn0WBwDW via https://t.co/pNOcXHfC3m,0.0
#AXISBANK - Axis bank   - TradingView - https://t.co/raAAahCIzU,0.0
#AXISBANK - AXIS BANK 1D  - TradingView - https://t.co/GG7TpGUw2U,0.0
#AXISBANK - 15min EMA Setup - TradingView - https://t.co/Bwbu5IRvfT,0.0
#AXISBANK - Intraday levels - 21 June 2021  - TradingView - https://t.co/H6zgqaxi5C,0.0
#AXISBANK - Suggestion: Axis Bank? - TradingView - https://t.co/VF0Aq78mEF,0.0
#AXISBANK - Long Swing Trade for AXIS Bank till 799 - TradingView - https://t.co/kyQSffHMJw,-0.05
#AXISBANK - AXIS BANK HOURLY CHART  - TradingView - https://t.co/CZF5RcP43J,0.0
"RT @PuneetsMarwah: #banknifty #BANKNIFTYFUTURE #banking 

?? Symmetrical Formation  - Tight range consolidation ready to show colours - Watc?",0.010714285714285718
"???????? ???????????????????? ???????????? ????????????

HDFC Bank - ?. 33,833 Cr
SBI - ?. 22,405 Cr
ICICI Bank - ?. 18,384 Cr
KOTAK Bank - ?? https://t.co/4u6LtF3uhz",0.0
"RT @EOFmarketexpert: ???????? ???????????????????? ???????????? ????????????

HDFC Bank - ?. 33,833 Cr
SBI - ?. 22,405 Cr
ICICI Bank - ?. 18,384 Cr
KOTAK Bank - ?. 9?",0.0
"RT @PuneetsMarwah: #banknifty #BANKNIFTYFUTURE #banking 

?? Symmetrical Formation  - Tight range consolidation ready to show colours - Watc?",0.010714285714285718
"#AxisBank Your RECOVERY agents are HARASSING me with Disrespectful &amp;  language for dues on my CREDIT Card, which I? https://t.co/5HNbtIVgKo",0.0
#AxisBank #marketing360 #news #m360 #Marketing #Campaign #branding #MarketingTwitter https://t.co/7KeQ0LyisJ,0.0
RT @OfficialM360: #AxisBank #marketing360 #news #m360 #Marketing #Campaign #branding #MarketingTwitter https://t.co/7KeQ0LyisJ,0.0
"Closing Report on 17th June 2021 !
. 
#AxisBank #icicibank #hdfcbank #ITC #Infosys #HDFC #TCS #ONGC #BPCL? https://t.co/Xm4nWrgNXl",0.0
"Closing Report on 24th June 2021 !
. 
#AxisBank #icicibank #hdfcbank #ITC #Infosys #HDFC #TCS #ONGC #BPCL? https://t.co/JNvVBDnnRB",0.0
"RT @WatchMeta: Closing Report on 24th June 2021 !
. 
#AxisBank #icicibank #hdfcbank #ITC #Infosys #HDFC #TCS #ONGC #BPCL
#TataMotors #Adani?",0.0
RT @livestockrates: Tesla Inc. stock outperforms market on strong trading day #TBG #LiveStockRates #finance #Markets #trading #NSEL #Market?,0.4333333333333333
"RT @livestockrates: Hexo stock price target cut by Stifel and AGP after earnings disappoint, but pending deals are viewed as positive #TBG?",0.22727272727272727
RT @livestockrates: Chinese junk bonds flash warning signs #TBG #LiveStockRates #finance #Markets #trading #NSEL #MarketNews #NewsUpdate #s?,0.0
RT @livestockrates: Crude oil futures jump on firm spot demand #TBG #LiveStockRates #finance #Markets #trading #NSEL #MarketNews #NewsUpdat?,-0.44999999999999996
"RT @livestockrates: China?s PBOC orders Alipay, banks not to assist crypto business #TBG #LiveStockRates #finance #Markets #trading #NSEL #?",0.0
RT @livestockrates: Faster bond taper could keep options open on rate hike #TBG #LiveStockRates #finance #Markets #trading #NSEL #MarketNew?,0.0
RT @livestockrates: Aluminium futures fall on weak spot demand #TBG #LiveStockRates #finance #Markets #trading #NSEL #MarketNews #NewsUpdat?,-0.375
RT @livestockrates: Oil steady on summer demand hopes but Iranian supply looms #TBG #LiveStockRates #finance #Markets #trading #NSEL #Marke?,0.16666666666666666
"RT @livestockrates: SAT upholds Sebi's fines on Rana Kapoor, two other entities #TBG #LiveStockRates #finance #Markets #trading #NSEL #Mark?",-0.125
RT @livestockrates: Copper futures decline on muted demand #TBG #LiveStockRates #finance #Markets #trading #NSEL #MarketNews #NewsUpdate #s?,0.0
RT @livestockrates: PNB must clarify on its deal with Carlyle #TBG #LiveStockRates #finance #Markets #trading #NSEL #MarketNews #NewsUpdate?,0.0
RT @livestockrates: Cryptocurrencies tumble amid China crackdown on bitcoin miners #TBG #LiveStockRates #finance #Markets #trading #NSEL #M?,0.0
"RT @livestockrates: Fed's ""big tent"" framework may fray under inflation surge #TBG #LiveStockRates #finance #Markets #trading #NSEL #Market?",0.0
RT @livestockrates: Bitcoin price extends drop after China intensifies crypto crackdown #TBG #LiveStockRates #finance #Markets #trading #NS?,0.0
RT @livestockrates: Soho House plans New York IPO #TBG #LiveStockRates #finance #Markets #trading #NSEL #MarketNews #NewsUpdate #stockmarke?,0.13636363636363635
RT @livestockrates: Bitcoin forms ?death cross? as selloff shows no sign of reprieve #TBG #LiveStockRates #finance #Markets #trading #NSEL?,0.0
RT @livestockrates: Expectations build-up ahead of Reliance AGM; key announcements eyed #TBG #LiveStockRates #finance #Markets #trading #NS?,0.0
"RT @livestockrates: Ceat eyes top spot, but stiff competition makes for a tough ride #TBG #LiveStockRates #finance #Markets #trading #NSEL?",-0.0343915343915344
RT @livestockrates: Bank of England set to stay split on QE after inflation jump #TBG #LiveStockRates #finance #Markets #trading #NSEL #Mar?,0.0
RT @livestockrates: MSCI India index premium races past 55% over emerging market peers: Report #TBG #LiveStockRates #finance #Markets #trad?,-0.25
RT @livestockrates: Banks chart cautious crypto plans with regulators taking aim #TBG #LiveStockRates #finance #Markets #trading #NSEL #Mar?,0.0
RT @livestockrates: Meme Stocks Drop as New GameStop CEO Takes the Reins #TBG #LiveStockRates #finance #Markets #trading #NSEL #MarketNews?,0.13636363636363635
RT @livestockrates: PayPal Is Hiking Its Digital Fees for Retailers. Wall Street Likes the Move. #TBG #LiveStockRates #finance #Markets #tr?,0.0
RT @livestockrates: 'Death cross' chart formation adds another worry to bitcoin outlook #TBG #LiveStockRates #finance #Markets #trading #NS?,0.0
"RT @livestockrates: NTPC?s Q4 powers stock, but renewable plans remain key #TBG #LiveStockRates #finance #Markets #trading #NSEL #MarketNew?",0.0
"RT @livestockrates: Ray Dalio says Fed can?t tighten ?without having big, negative effect? on markets #TBG #LiveStockRates #finance #Market?",-0.15
RT @livestockrates: India Pesticides IPO to open this week. #TBG #LiveStockRates #finance #Markets #trading #NSEL #MarketNews #NewsUpdate #?,0.0
RT @livestockrates: CCI approves Heineken's additional equity stake acquisition in United Breweries #TBG #LiveStockRates #finance #Markets?,0.0
RT @livestockrates: NTPC gains 3% after strong March quarter performance #TBG #LiveStockRates #finance #Markets #trading #NSEL #MarketNews?,0.4333333333333333
"RT @livestockrates: Wall Street update: Bank, oil stocks lead Dow higher by over 500 pts #TBG #LiveStockRates #finance #Markets #trading #N?",0.25
RT @livestockrates: Markets recover losses even as Fed tapering signals haunt investors #TBG #LiveStockRates #finance #Markets #trading #NS?,0.0
"RT @livestockrates: Dow surges about 600 points, heads for best day since March, as stocks charge higher after worst week since October #TB?",0.08333333333333333
RT @livestockrates: Info Edge?s March quarter results don?t move the needle for its stock #TBG #LiveStockRates #finance #Markets #trading #?,0.0
RT @livestockrates: Mukesh Ambani says no option but to make businesses green #TBG #LiveStockRates #finance #Markets #trading #NSEL #Market?,-0.2
RT @livestockrates: PUBG owner set to become a billionaire after Krafton?s mega IPO #TBG #LiveStockRates #finance #Markets #trading #NSEL #?,0.0
"RT @livestockrates: Nifty resistance seen at 15,850-15,900 levels; protect profit at higher levels #TBG #LiveStockRates #finance #Markets #?",0.25
RT @livestockrates: ECB's Christine Lagarde sees upside risk to growth from consumption bounce #TBG #LiveStockRates #finance #Markets #trad?,0.0
RT @livestockrates: Gold demand remains subdued despite easing Covid restrictions #TBG #LiveStockRates #finance #Markets #trading #NSEL #Ma?,0.0
"RT @livestockrates: MicroStrategy buys additional 13,005 bitcoins for $489 million #TBG #LiveStockRates #finance #Markets #trading #NSEL #M?",0.0
"RT @livestockrates: Gold gains by Rs 250/10 gm, silver by Rs 258/kg #TBG #LiveStockRates #finance #Markets #trading #NSEL #MarketNews #News?",0.0
"RT @livestockrates: Arihant Superstructures Q4 results: Net profit jumps 95%, income climbs 98% #TBG #LiveStockRates #finance #Markets #tra?",0.0
RT @livestockrates: IDBI Bank sells stake in Zicom Electronic #TBG #LiveStockRates #finance #Markets #trading #NSEL #MarketNews #NewsUpdate?,0.0
RT @livestockrates: Videocon Industries financial creditors to get 8% stake in merged entity #TBG #LiveStockRates #finance #Markets #tradin?,0.0
RT @livestockrates: Net profit of big cement firms surges 29.6% in pandemic-hit FY21: Report #TBG #LiveStockRates #finance #Markets #tradin?,0.0
RT @livestockrates: BofA expects crude oil to reach $100/barrel level next year #TBG #LiveStockRates #finance #Markets #trading #NSEL #Mark?,-0.35
RT @livestockrates: Jaiprakash Associates Q4 results: Net profit drops 86% to Rs 424 crore #TBG #LiveStockRates #finance #Markets #trading?,0.0
RT @livestockrates: Airtel counters Jio's local 5G narrative; partners Tata Group to deploy OpenRAN-based 5G in India #TBG #LiveStockRates?,0.0
"RT @livestockrates: Dish TV to raise up to Rs 1,000 cr through rights issue #TBG #LiveStockRates #finance #Markets #trading #NSEL #MarketNe?",0.0
RT @livestockrates: Shares in Amazon Partner Morrisons Soared After a $12.10 Billion Approach. #TBG #LiveStockRates #finance #Markets #trad?,0.0
